"VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE"
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_14	-F6vN4bOBWs_14-8-rgb_front	101.39	101.75	Right?"
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_15	-F6vN4bOBWs_15-8-rgb_front	102.1	103.18	Good luck."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_16	-F6vN4bOBWs_16-8-rgb_front	103.35	105.25	Dr. Felicia here, goodbye."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_2	-F6vN4bOBWs_2-8-rgb_front	5.72	10.11	But, I'm Dr. Felicia and I'm here to give you a few tips on how to do that."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_3	-F6vN4bOBWs_3-8-rgb_front	10.28	17.71	For one thing you want to indulge yourself in things that you like and surround yourself by supportive family and friends who understand the situation."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_4	-F6vN4bOBWs_4-8-rgb_front	18.12	28.71	The other thing you want to do is try to embellish some of the good parts of that relationship and try to make some senses to why it actually broke up."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_5	-F6vN4bOBWs_5-8-rgb_front	28.73	38.18	""It's really hard to be honest and look inside ourselves and say, """"okay, what did I do to contribute to this breakup"""", if anything, maybe nothing, but, it's good for you to take a look at that and analyze it."""
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_6	-F6vN4bOBWs_6-8-rgb_front	38.94	56.33	The other thing you want to do is also, your response may differ, whether you're, what we call an internal directed person, perhaps you think about it a lot, you're going to, you're going to internalize it, you're not going to speak to your friends, you're just kind of go and go quiet walks on the beach, process that information by yourself."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_7	-F6vN4bOBWs_7-8-rgb_front	57.07	64.57	Or, you maybe what we call externally driven, where you need to throw yourself in a lot of activities and laughter and jokes."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_8	-F6vN4bOBWs_8-8-rgb_front	64.79	67.08	I would strongly recommend laughter is the best medicine."
"-F6vN4bOBWs	-F6vN4bOBWs-8-rgb_front	-F6vN4bOBWs_9	-F6vN4bOBWs_9-8-rgb_front	67.22	71.39	If you can get through the breakup and eventually time does heal wounds."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_0	-FE9cQO9pmU_0-8-rgb_front	1.39	7.54	We're talking about yes, and and the idea of making offers, accepting offers, and building on those offers."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_1	-FE9cQO9pmU_1-8-rgb_front	7.54	11.79	And I want to show you a game called yes, and brainstorm."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_10	-FE9cQO9pmU_10-8-rgb_front	68.76	71.76	Well, it is possible with the magic of yes and."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_11	-FE9cQO9pmU_11-8-rgb_front	71.76	74.09	So, we're going to show you how it's done."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_12	-FE9cQO9pmU_12-8-rgb_front	74.26	77.59	We're going to do a yes, and marketing brainstorm."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_13	-FE9cQO9pmU_13-8-rgb_front	77.76	83.32	I'm going to shout out my first idea, and Shannon is going to yes, and that idea."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_14	-FE9cQO9pmU_14-8-rgb_front	83.52	92.38	He's going to say, yes, and, and then fill in the rest of his line, and we're going to go back and forth like that until we've got our product, all the product's features, its names, and the entire marketing plan."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_2	-FE9cQO9pmU_2-8-rgb_front	11.84	15.57	I like to do this game with a lot of my corporate clients."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_3	-FE9cQO9pmU_3-8-rgb_front	15.86	21.97	It works well for businesses, meetings, organizations, anytime where people have to kind of create things together."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_4	-FE9cQO9pmU_4-8-rgb_front	22.08	33.92	And how it works is you're going to get with your team, you can break up into groups of three, of four or five I think is a good size, it could go up to eight or ten."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_5	-FE9cQO9pmU_5-8-rgb_front	34.15	45.68	And, what you're going to do is, is the team is going to have to come up with a new product and they're going to have to come up with an entire marketing plan for that product."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_6	-FE9cQO9pmU_6-8-rgb_front	45.77	55.19	Come up with the packaging, the commercials, the jingle, the spokesperson, the billboards, you know, anything you can think of that would be part of the line of marketing."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_7	-FE9cQO9pmU_7-8-rgb_front	55.22	60.12	What stores it might be in, what the slogan is going to be, and anything you can think of."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_8	-FE9cQO9pmU_8-8-rgb_front	60.43	63.24	And they're going to have to do that as a group and they have to do it in three minutes."
"-FE9cQO9pmU	-FE9cQO9pmU-8-rgb_front	-FE9cQO9pmU_9	-FE9cQO9pmU_9-8-rgb_front	63.25	68.59	And usually people at that point groan and go what are you talking about, that's impossible!"
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_1	-aF-wabKgGs_1-8-rgb_front	4.71	8.55	In this clip we're going to make a pattern for our eye mask."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_10	-aF-wabKgGs_10-8-rgb_front	87.5	97.68	Always remember when you are making patterns or cutting out patterns to have a separate scissors you can use just for paper."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_11	-aF-wabKgGs_11-8-rgb_front	98.84	101.98	Cause you don't want to use the fabric scissors."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_12	-aF-wabKgGs_12-8-rgb_front	101.98	122.64	We'll go ahead and see this is a little bit to straight so we're going to go ahead and clean that line up just a little."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_13	-aF-wabKgGs_13-8-rgb_front	132.81	139.91	Once you have your paper pattern we're ready to transfer this onto our fabric and cut it out."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_2	-aF-wabKgGs_2-8-rgb_front	8.56	14.31	I already have a eye mask it's just a plain kind of boring one that I bought at a eye mask store."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_3	-aF-wabKgGs_3-8-rgb_front	14.82	24.19	""So I'm just going to use this as a template but if you don't have a sleeping mask basically you want something that's an oval shape about 6"""" wide."""
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_4	-aF-wabKgGs_4-8-rgb_front	24.79	33.49	You want a place cut out for your nose so you basically make a long oval and then we're going to cut out for the nose."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_5	-aF-wabKgGs_5-8-rgb_front	33.49	43.43	So I'm just going to bring this to my paper and then I'm going to go ahead and trace it."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_6	-aF-wabKgGs_6-8-rgb_front	43.43	50.25	You just go ahead and trace it we're going to lift up the little nose guard part and come back down."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_7	-aF-wabKgGs_7-8-rgb_front	50.42	58.92	This doesn't has to be exact cause we're going to clean it up when we cut it out."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_8	-aF-wabKgGs_8-8-rgb_front	59.24	67.57	I actually want mine to come down a little further so I'm just going to go ahead and free hand it."
"-aF-wabKgGs	-aF-wabKgGs-8-rgb_front	-aF-wabKgGs_9	-aF-wabKgGs_9-8-rgb_front	69.06	86.67	What you do when you are actually free handing something is you go ahead and just fold it in half and then we'll cut it out so the other side is the exact same shape."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_0	-c_OoOsTigw_0-5-rgb_front	0.5	6.2	For our meerkats, we're going to have to take it in two different steps."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_1	-c_OoOsTigw_1-5-rgb_front	6.22	11.08	First off, we need to paint the rockery, and we're going to need to let that dry, and then we'll paint the meerkats on top of it."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_10	-c_OoOsTigw_10-5-rgb_front	85.14	102.08	So again, just keep expanding up from the central area, and once you get towards the top of the rocks, like up in here, you may choose to like get a, you know, a smaller brush to get more of the detail on here."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_11	-c_OoOsTigw_11-5-rgb_front	102.08	117.31	Usually the rocks are a little bit bumpy and lumpy, so actually, unlike most of the rest of the painting, I find myself remaining comfortable with a bigger brush, even towards a lot of the edges."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_12	-c_OoOsTigw_12-5-rgb_front	117.31	119.69	Now you could actually get up here higher, where you start getting into the feet in the meerkat details."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_13	-c_OoOsTigw_13-5-rgb_front	120.72	132.5	I may go down a brush to make sure I don't accidentally paint over the feet, cause I only want to be, make sure I can still see those lines when I do move to paint the meerkats later on."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_14	-c_OoOsTigw_14-5-rgb_front	132.5	142.75	So you're going to continue this throughout, and you're going to let it dry, and then we're also going to add in some pink highlights, which I will demonstrate next."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_2	-c_OoOsTigw_2-5-rgb_front	11.08	15.77	So, let's get our paint ready, and we're going to start filling in this area."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_3	-c_OoOsTigw_3-5-rgb_front	15.8	28.09	So let's dip our brush in and get a nice big dollop of paint"
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_4	-c_OoOsTigw_4-5-rgb_front	28.1	56.43	If you're kind of sick and tired of some of the detail work we've been doing, the rocks are very excellent therapy, cause' we're just going to basically plaster this with a nice matte"
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_5	-c_OoOsTigw_5-5-rgb_front	56.46	65.09	I'm not even worried too much about the rocks shape at this point, because they'll be very easy to rediscover underneath the paint."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_6	-c_OoOsTigw_6-5-rgb_front	65.09	71.44	Of course, you can leave these a little bit thinner if you're worried about making sure the, where the lines are."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_7	-c_OoOsTigw_7-5-rgb_front	71.44	73.92	Otherwise, just go to town and slop it on."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_8	-c_OoOsTigw_8-5-rgb_front	73.92	77.82	Make a nice thick coat."
"-c_OoOsTigw	-c_OoOsTigw-5-rgb_front	-c_OoOsTigw_9	-c_OoOsTigw_9-5-rgb_front	77.82	85.14	We're going to try to definitely avoid having to put on two coats here, because you don't have to do a lot of the detail work which can make the paint smear."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_0	-cjui5FUrLQ_0-5-rgb_front	0.31	25.75	So from here, once you have the feet and the legs aligned, same thing as the standing pose, you will move the left hip forward and the right hip back, pressing into the rear heel."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_1	-cjui5FUrLQ_1-5-rgb_front	25.76	30.54	Keep the forward knee right over the ankle."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_2	-cjui5FUrLQ_2-5-rgb_front	30.55	37.26	Notice the support you have the support of the chair, but also notice the support as you press into your legs."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_3	-cjui5FUrLQ_3-5-rgb_front	37.26	50.28	Notice the flexibility this is bringing into your hips and your shoulders as you come up into your version of supported verbadrasana 1."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_4	-cjui5FUrLQ_4-5-rgb_front	50.28	55.54	""Either temple pose or """"V"""" for victory pose."""
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_5	-cjui5FUrLQ_5-5-rgb_front	55.54	65.73	Shoulders move down and back, crown lifts, the chin is leveled."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_6	-cjui5FUrLQ_6-5-rgb_front	65.73	71.79	All the energy is coming right on up the inhale and you can drop down a little more on the exhale."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_7	-cjui5FUrLQ_7-5-rgb_front	71.9	79.54	Really rely on the support of the chair here, even though you feel your feet and your legs supporting you."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_8	-cjui5FUrLQ_8-5-rgb_front	80.5	85.91	Let the chair support you, particularly if you have knee injuries or hip issues."
"-cjui5FUrLQ	-cjui5FUrLQ-5-rgb_front	-cjui5FUrLQ_9	-cjui5FUrLQ_9-5-rgb_front	85.99	87.64	That's what this is for."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_0	-dE8T2Quw3I_0-5-rgb_front	1.21	5.15	ALVIN DEDEAUX: So the basic tools you're going to need."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_1	-dE8T2Quw3I_1-5-rgb_front	5.18	29.27	Hemostats, those are good for mashing down the barbs on your hooks, also good for grabbing a hook and getting it out of fish's mouth, and these have a nice little feature here that you can actually mash the split shot down with."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_10	-dE8T2Quw3I_10-5-rgb_front	109.86	116.35	Another real nice thing to have is a hook sharpener for obvious reasons"
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_11	-dE8T2Quw3I_11-5-rgb_front	116.34	130.97	This one's cool 'cause it's made out of a ceramic material, so it won't rust, and I've had that one for years and it's been in saltwater, it's been in fresh water, and it still keeps my hooks nice and sharp."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_12	-dE8T2Quw3I_12-5-rgb_front	131.0	135.73	As far as tools go, that's your basics."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_13	-dE8T2Quw3I_13-5-rgb_front	135.73	147.16	There's a lot of other stuff you can have pliers, pocket knife, but if you got clippers and hemostats, hook sharpener, that should get you by."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_2	-dE8T2Quw3I_2-5-rgb_front	29.27	45.37	They come in all different sizes and shapes, bigger ones, longer ones, some of them are brightly colored, some of them are colored, anodized like a matte black so they don't reflect light."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_3	-dE8T2Quw3I_3-5-rgb_front	45.37	52.77	There's just different hemostats for different finger sizes, you name it."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_4	-dE8T2Quw3I_4-5-rgb_front	52.79	75.39	Another really important tool and a kind of a must-have tool is your clippers obviously for clipping the line, if you add and tip it or you got a knot and you need to cut your leader to retie it, you want to have clippers."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_5	-dE8T2Quw3I_5-5-rgb_front	75.44	79.68	Another thing that's important on your clippers is this little needle."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_6	-dE8T2Quw3I_6-5-rgb_front	79.96	83.26	This one actually has a retractable needle."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_7	-dE8T2Quw3I_7-5-rgb_front	83.26	89.32	That's really good, like say you've got the eye of your flies all gunked up."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_8	-dE8T2Quw3I_8-5-rgb_front	89.32	99.61	Sometimes when they tie them, they'll have an extra paint or glue covering the eye and you can use that needle to poke out the eye."
"-dE8T2Quw3I	-dE8T2Quw3I-5-rgb_front	-dE8T2Quw3I_9	-dE8T2Quw3I_9-5-rgb_front	99.99	108.43	Also if you get a tangle, you can actually use that needle to stick in there and kind of untangle the knot you have in your line."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_1	-djRbCXJLYo_1-5-rgb_front	5.31	9.68	Today, we are going to learn how to make gourmet coffee in your home."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_10	-djRbCXJLYo_10-5-rgb_front	64.35	65.65	And there you are."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_11	-djRbCXJLYo_11-5-rgb_front	65.65	70.54	It's basically like a hot chocolate except it's going to be Irish cream flavored."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_12	-djRbCXJLYo_12-5-rgb_front	71.78	85.08	Remember though, if you are going to make something with fruit flavors to cut it with vanilla, or if you have like a thick syrup like chocolate, you can cut it with that, too."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_13	-djRbCXJLYo_13-5-rgb_front	85.08	87.7	It's not going to curdle."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_14	-djRbCXJLYo_14-5-rgb_front	87.7	93.87	And that is how you make an Irish cream steamer, also known as the cream of steamer."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_2	-djRbCXJLYo_2-5-rgb_front	9.71	10.27	All right."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_3	-djRbCXJLYo_3-5-rgb_front	10.32	15.61	In this clip, I'm going to explain to you real quickly how to make an Irish cream steamer."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_4	-djRbCXJLYo_4-5-rgb_front	15.63	20.02	This is basically just going to be the steamed milk and then your flavor."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_5	-djRbCXJLYo_5-5-rgb_front	20.02	25.15	It sounds really, really fancy but it's not."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_6	-djRbCXJLYo_6-5-rgb_front	25.31	36.37	If you have like kids in the house or people who don't like coffee, this is a great drink to make because it doesn't have espresso."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_7	-djRbCXJLYo_7-5-rgb_front	36.37	39.96	All right, we got our milk steamed."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_8	-djRbCXJLYo_8-5-rgb_front	46.87	51.81	What we're going to do, we got our sugar for the Irish cream."
"-djRbCXJLYo	-djRbCXJLYo-5-rgb_front	-djRbCXJLYo_9	-djRbCXJLYo_9-5-rgb_front	51.9	55.26	One, two, three pumps."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_0	-e28snEMnO4_0-5-rgb_front	0.33	6.12	When you're designing stuff, remember that functionality, always comes in to play."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_1	-e28snEMnO4_1-5-rgb_front	6.76	18.74	Unless you're designing a couture collection, which is going to go run down the runway, and nobody's ever going to buy it, it's going to be more of a show."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_2_3	-e28snEMnO4_2_3-5-rgb_front	18.77	28.74	Think about functionality, and you can have functionality with good design. You can have functionality with a little bit of pizazz."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_4	-e28snEMnO4_4-5-rgb_front	28.78	43.46	This was from my collection, that was inspired by She-ra and I did mostly, boy shorts that were comfortable, that if you were a superhero, you can move in them."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_5	-e28snEMnO4_5-5-rgb_front	43.62	45.7	You can go save the day."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_6	-e28snEMnO4_6-5-rgb_front	45.75	48.45	You can go save dinner for somebody."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_7	-e28snEMnO4_7-5-rgb_front	48.58	65.33	It's real life level, blown up and made fantastical, but still within keeping with a set frame of reference."
"-e28snEMnO4	-e28snEMnO4-5-rgb_front	-e28snEMnO4_8	-e28snEMnO4_8-5-rgb_front	65.36	95.74	These again, boy shorts with design detail, and they have a more straight across, menswear inspired waistband, but the legs are girlier ,because they're arched up, and then I did my central panel as a design detail, and I added a band at the legs, and a band at the waist."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_10	-eJI_YOtHNE_10-5-rgb_front	34.99	42.88	You don't want to do this in the house, but we're going to do it in the house anyway because we have an art room for this stuff."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_11	-eJI_YOtHNE_11-5-rgb_front	42.88	48.48	Do it in your garage, out on the sidewalk, or whatever."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_12	-eJI_YOtHNE_12-5-rgb_front	48.48	55.97	Just get something to put it on because it will over spray and get on your carpet or whatever."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_13	-eJI_YOtHNE_13-5-rgb_front	55.98	57.38	Lay it on there."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_14	-eJI_YOtHNE_14-5-rgb_front	57.58	59.42	We're just going to do a little bit."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_15	-eJI_YOtHNE_15-5-rgb_front	59.58	80.75	When you do it, start out here, work in."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_16	-eJI_YOtHNE_16-5-rgb_front	80.85	85.7	Even strokes."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_18	-eJI_YOtHNE_18-5-rgb_front	97.59	100.21	The can's kind of empty."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_19	-eJI_YOtHNE_19-5-rgb_front	100.21	100.86	That's okay."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_20	-eJI_YOtHNE_20-5-rgb_front	100.86	112.19	I don't want to blast it with a bunch of glitter because it's going to be in my room, but I like it."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_21	-eJI_YOtHNE_21-5-rgb_front	112.63	114.0	There's a little bit on there right now."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_22	-eJI_YOtHNE_22-5-rgb_front	114.07	117.16	Let's let it dry, then we'll seal it."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_4_5_6	-eJI_YOtHNE_4_5_6-5-rgb_front	15.81	23.68	We can add some paint and then let it dry and seal it. We can add some glitter. I am going to add some glitter."
"-eJI_YOtHNE	-eJI_YOtHNE-5-rgb_front	-eJI_YOtHNE_7_8_9	-eJI_YOtHNE_7_8_9-5-rgb_front	23.71	34.99	It's going to be gold. You can just get this at any craft store. Before you go ahead and spray it, shake it up real good."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_0	-eaisNdrTS4_0-5-rgb_front	0.14	4.91	Let's take our basic Egyptian Walk and travel in a circle with it."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_1	-eaisNdrTS4_1-5-rgb_front	4.92	7.32	So let's start with the footwork."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_10	-eaisNdrTS4_10-5-rgb_front	35.83	36.5	Good."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_11	-eaisNdrTS4_11-5-rgb_front	36.6	50.59	So we're going to travel to the right, so we're going to step out with the right foot and feet together, step back with the left foot, feet together, step, together, step, together."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_12	-eaisNdrTS4_12-5-rgb_front	50.62	56.07	So we're hitting the four corners of the room."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_13	-eaisNdrTS4_13-5-rgb_front	56.08	57.55	Let's try it again."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_14	-eaisNdrTS4_14-5-rgb_front	57.59	68.58	Ready and turn, step, together, step, hip, step, hip, step and hip."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_15	-eaisNdrTS4_15-5-rgb_front	68.66	69.15	Good."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_16	-eaisNdrTS4_16-5-rgb_front	69.35	74.84	Try the other direction, stepping left foot."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_17	-eaisNdrTS4_17-5-rgb_front	75.0	85.63	Left, hip, step, face the back, step, face the side and step, face forward."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_19	-eaisNdrTS4_19-5-rgb_front	85.71	94.2	You want to make sure that everytime you turn, that your knees line up in the same direction, so that our knees aren't going in two different directions."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_2	-eaisNdrTS4_2-5-rgb_front	7.33	10.1	Right foot, left up on toe."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_20	-eaisNdrTS4_20-5-rgb_front	94.2	96.69	You want to keep your body nice and align."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_3	-eaisNdrTS4_3-5-rgb_front	10.14	13.21	Left, right on toe."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_4	-eaisNdrTS4_4-5-rgb_front	13.32	16.06	Make sure you're putting pressure on that ball of that foot."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_5	-eaisNdrTS4_5-5-rgb_front	16.08	23.89	So it's going to be"
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_6	-eaisNdrTS4_6-5-rgb_front	24.02	27.29	We call this a low ibis arm."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_7	-eaisNdrTS4_7-5-rgb_front	27.41	29.99	Step, touch, step and touch."
"-eaisNdrTS4	-eaisNdrTS4-5-rgb_front	-eaisNdrTS4_8	-eaisNdrTS4_8-5-rgb_front	30.14	34.4	And as you touch you're going to lift that hip."
